WD100,Actual,A,B,C,D,E,F,G,H
Aug Average Dew Point Temperature Values,20.721601615074025,20.721601615074025,20.72286090872449,20.721799957720737,N/A,20.722316053374474,20.722599277472835,20.72225246288222,20.741039845925155
Aug Average Dew Point Temperature Absolute Errors,0,0.0,0.001259293650463178,0.00019834264671203528,nan,0.0007144383004487054,0.0009976623988094957,0.000650847808195465,0.01943823085112939
Aug Average Wind Speed Values,3.3897039030955587,3.3897039030955587,3.4031763466863794,3.389703903095533,3.388123161482972,3.3913306614687713,3.3886685056569954,3.388907563025339,3.2601967922853383
Aug Average Wind Speed Absolute Errors,0,0.0,0.01347244359082067,-2.5757174171303632e-14,-0.0015807416125865892,0.0016267583732125779,-0.0010353974385632903,-0.0007963400702197809,-0.12950711081022037
Aug Average Wind Direction Values,157.08613728129205,157.08613728129205,157.14410539050942,151.32234185733512,157.18066242109086,157.32039856323675,157.17607632276605,158.4,165.96321602629135
Aug Average Wind Direction Absolute Errors,0,0.0,0.057968109217370056,-5.763795423956935,0.0945251397988045,0.23426128194469698,0.0899390414739969,1.3138627187079521,8.877078744999295
Aug Average Station Pressure Values,980.0794078061912,980.0794078061912,976.7859999999658,980.0794078061912,980.0883589708093,980.0818679014575,980.082903924424,980.0818487394959,977.509999999949
Aug Average Station Pressure Absolute Errors,0,0.0,-3.293407806225332,0.0,0.008951164618110852,0.0024600952663149656,0.0034961182328743234,0.0024409333046833126,-2.569407806242225
Aug Average Total Cloud Cover Values,5.508748317631225,0.0,5.508132813550208,N/A,5.502596072345249,5.502285898903839,5.502637130801689,5.503949579831933,5.503974346230088
Aug Average Total Cloud Cover Absolute Errors,0,-5.508748317631225,-0.0006155040810167378,nan,-0.006152245285975688,-0.006462418727386066,-0.006111186829536486,-0.004798737799291963,-0.0047739714011374446
Aug Average Opaque Cloud Cover Values,4.409152086137281,0.0,N/A,N/A,4.404235117227892,4.405474476767939,4.404395840334568,4.40546218487395,N/A
Aug Average Opaque Cloud Cover Absolute Errors,0,-4.409152086137281,nan,nan,-0.0049169689093888636,-0.0036776093693422496,-0.004756245802712833,-0.00368990126333113,nan
Aug Average Total Horizontal Radiation Values,242.61911170928667,241.71130551816958,237.2162514971229,242.44642039214057,241.0869676491985,241.92051170636395,243.58878078728927,241.96784465813982,241.32921967667474
Aug Average Total Horizontal Radiation Absolute Errors,0,-0.9078061911170892,-5.402860212163773,-0.17269131714610353,-1.5321440600881715,-0.6986000029227171,0.969669078002596,-0.6512670511468457,-1.289892032611931
Aug Average Diffuse Horizontal Radiation Values,115.71736204576042,114.9414535666218,84.22745468572398,115.71017162707932,115.1271126526754,115.56498435988917,115.53854522711829,115.18347434564451,115.50683567226632
Aug Average Diffuse Horizontal Radiation Absolute Errors,0,-0.7759084791386215,-31.48990736003644,-0.0071904186811053705,-0.5902493930850312,-0.152377685871258,-0.17881681864213306,-0.5338877001159119,-0.21052637349410475
Aug Average Humidity Ratio Values,N/A,0.016094395693135935,0.01614352125823364,0.016009115472409144,N/A,0.016025719657509017,0.016028093962461628,0.016028241830602866,0.016261557553495617
Aug Average Wet Bulb Temperature Values,N/A,22.40228802153432,22.401326616480773,22.368260268697455,22.678888587925417,22.414188124712776,22.42122154440586,22.42049618887748,22.40667909837124
Aug Average Sky Temperature Values,N/A,15.121197846567966,20.009599095308452,18.204857469717368,19.25234975583231,18.184862947864694,19.242674801538996,18.207511834385112,19.21978475673975
Aug Average Horizontal Beam Radiation Values,N/A,126.76985195154778,152.9887982119164,126.73624876506102,125.9629334060376,N/A,128.050235560171,126.7843703124952,125.82238400440816
Aug Average South 90 Total Radiation Values,N/A,90.23688829071332,83.71864429256608,93.48867151191108,90.08351907927754,90.10717983322257,89.37660333784468,88.34025981031161,91.31325525017787
Aug Average South 90 Beam Radiation Values,N/A,33.990604306864064,41.60492015942363,37.031581264870546,35.36076378413862,35.67679220785739,34.815368320379115,33.64896532325876,35.69371324359934
Aug Average South 90 Diffuse Radiation Values,N/A,56.24629475100942,42.1137238664336,56.45709024704064,54.724597030624594,54.430387546758425,54.561235017465556,54.69129448705277,55.61954200657867
Aug Average East 90 Total Radiation Values,N/A,120.89528263795422,79.67722444715561,111.44377550114402,109.99020903396062,107.0877518783725,110.11206342991389,110.0154046604353,111.15252565918047
Aug Average East 90 Beam Radiation Values,N/A,58.49102691790041,37.563500430661485,52.176200888909825,51.82635222412744,51.987342728550445,52.21448977159417,51.70758901342944,52.12905537251083
Aug Average East 90 Diffuse Radiation Values,N/A,62.40426379542396,42.1137238664336,59.267574612234114,58.165335473598084,55.10040930736238,57.89757365831973,58.30781564700575,59.02347028666945
Aug Average North 90 Total Radiation Values,N/A,46.17305383580081,50.93262953117376,44.69928910800809,43.96462819244966,43.41033146526304,44.0170039644662,44.54664482972765,44.89155614747723
Aug Average North 90 Beam Radiation Values,N/A,3.116026917900404,8.818905245255168,2.2107946203741613,2.583653260973032,2.537305338853469,2.532363892234181,2.8824743077278576,2.722320700266642
Aug Average North 90 Diffuse Radiation Values,N/A,43.05703095558546,42.1137238664336,42.48849448763392,41.3819967186192,40.87302614416786,41.48464007223201,41.664170521999836,42.16923544721061
Aug Average West 90 Total Radiation Values,N/A,101.19365141318977,143.52483841946625,109.99084529804843,108.0667743671565,104.7578632631444,107.72205700232684,107.91086711341914,109.29145572791502
Aug Average West 90 Beam Radiation Values,N/A,41.733572005383586,101.41111223250986,49.06867499243606,48.23817903691318,48.49267618784008,48.34607210520551,48.06275941683345,48.57750747100451
Aug Average West 90 Diffuse Radiation Values,N/A,59.46008344549126,42.1137238664336,60.92217030561233,59.83036980226216,56.265186960064185,59.37598489712131,59.84810769658554,60.71394825691058
Aug Average 45 East 90 Total Radiation Values,N/A,116.64901480484521,85.54829443102449,112.69315112415886,109.86481565383197,108.12229689089465,109.60801834259318,108.83109171808783,111.02426621618399
Aug Average 45 East 90 Beam Radiation Values,N/A,54.303970390309566,43.43456892338921,52.53920125032301,51.20518595297965,51.45421013317251,51.19345753128083,50.11268610990886,51.50300370853741
Aug Average 45 East 90 Diffuse Radiation Values,N/A,62.34505518169582,42.1137238664336,60.15394987383574,58.66140449229742,56.668086860683516,58.4145608113123,58.71840560817875,59.521262507646526
Aug Average 45 West 90 Total Radiation Values,N/A,104.77988425302826,126.52185749057773,111.43811332658142,108.61719436776939,106.49721094154495,108.13539875765487,107.63394946469411,109.87759472255087
Aug Average 45 West 90 Beam Radiation Values,N/A,43.88584791386272,84.40813401044548,49.745785733297424,48.35996690548376,48.70306475711814,48.25390096320525,47.445379793572684,48.71600203094116
Aug Average 45 West 90 Radiation Values,N/A,60.89404441453566,42.1137238664336,61.69232759328395,60.25882710155996,57.79414609451332,59.88149779444963,60.18856967112121,61.16159269161
Aug Average East 30 Total Radiation Values,N/A,230.07346164199197,195.65106825905195,223.88755304481842,222.5940471976783,222.1325998876784,224.41838180283975,223.46060843863208,223.2178951736654
Aug Average East 30 Beam Radiation Values,N/A,118.55741049798114,117.06578005166928,114.48498902020188,114.0293756374411,114.23960239052616,115.63400890706319,114.68737179026448,113.95375222404411
Aug Average East 30 Diffuse Radiation Values,N/A,111.51605921938089,78.58529001063299,109.40256402461644,108.56714559554497,107.89299745482636,108.7843728957766,108.77323664836703,109.26414294962139
Aug Average South 30 Total Radiation Values,N/A,239.64680753701208,229.5386692000392,243.07113044078073,240.31896492923403,240.6258800878753,241.972930770992,240.12078814411862,241.069880115768
Aug Average South 30 Beam Radiation Values,N/A,124.01689771197846,150.9533800826914,127.23278709886397,125.66976578297367,126.15019195453742,127.11296451800136,125.37926098753263,125.66976814000401
Aug Average South 30 Diffuse Radiation Values,N/A,115.62993808882906,78.58529001063299,115.83834334191657,114.65202221788456,114.47568860161283,114.85996625299067,114.74152715658595,115.40011197576355
Aug Average West 30 Total Radiation Values,N/A,214.24275235531627,243.43707573586494,222.09846514253024,220.65443782073766,219.80856502983923,222.1370339278102,221.33946707127737,221.3694275414975
Aug Average West 30 Beam Radiation Values,N/A,104.88649394347242,164.85178590603363,111.18255789943753,110.57965963659585,110.86914317700715,111.98819734051219,111.15340128415309,110.55666997389729
Aug Average West 30 Diffuse Radiation Values,N/A,109.35628667563931,78.58529001063299,110.91590724309275,110.07709056062554,108.93942198701187,110.14883658729799,110.18606578712402,110.8127575675995
Sep Average Dry Bulb Temperature Values,22.527538247566063,22.527538247566063,22.526128628976288,22.527538247566074,22.52673258471457,22.5263336754044,22.526369274993243,22.52636332059749,22.527420831811522
Sep Average Dry Bulb Temperature Absolute Errors,0,0.0,-0.0014096185897756186,1.0658141036401503e-14,-0.0008056628514943043,-0.0012045721616651406,-0.001168972572820337,-0.0011749269685736863,-0.00011741575454138342
Sep Average Relative Humidity Values,72.15438108484005,72.1729485396384,72.15374610362558,72.17544255945005,72.15721841559825,72.15827188230132,72.15846741521011,72.158388329281,72.15523910773085
Sep Average Relative Humidity Absolute Errors,0,0.018567454798343874,-0.0006349812144748057,0.021061474609993525,0.002837330758197254,0.0038907974612669705,0.004086330370057567,0.004007244440941804,0.0008580228907959508
Sep Average Dew Point Temperature Values,16.81981919332406,16.81981919332406,16.821037381580766,16.820118956355493,N/A,16.8212381610029,16.821850522822857,16.8213094824591,16.827660624064922
Sep Average Dew Point Temperature Absolute Errors,0,0.0,0.0012181882567041669,0.00029976303143186556,nan,0.001418967678837646,0.0020313294987950314,0.0014902891350381253,0.007841430740860744
Sep Average Wind Speed Values,3.054242002781641,3.054242002781641,3.0834813472704754,3.0542420027816197,3.0540777463447273,3.0568010484351387,3.0548214010109223,3.054784647447116,3.014227998635819
Sep Average Wind Speed Absolute Errors,0,0.0,0.029239344488834362,-2.1316282072803006e-14,-0.0001642564369137567,0.002559045653497627,0.0005793982292812139,0.000542644665475045,-0.040014004145822124
Sep Average Wind Direction Values,172.49652294853965,172.49652294853965,172.3746353660227,167.4356745479833,172.4045842236893,172.55298333426407,172.39319269205524,179.78812087530392,193.92258257286943
Sep Average Wind Direction Absolute Errors,0,0.0,-0.12188758251696186,-5.0608484005563525,-0.09193872485033694,0.0564603857244208,-0.10333025648441208,7.291597926764268,21.42605962432978
Sep Average Station Pressure Values,978.1203059805285,978.1203059805285,976.785999999962,978.1203059805285,978.1275646691468,978.122257403592,978.122709032681,978.1221344216742,977.5099999999536
Sep Average Station Pressure Absolute Errors,0,0.0,-1.334305980566569,0.0,0.007258688618207998,0.001951423063474067,0.0024030521524309734,0.0018284411456761518,-0.6103059805749353
Sep Average Total Cloud Cover Values,4.668984700973574,0.0,4.669398527573274,N/A,4.668308119714096,4.668302950529189,4.6688515260253975,4.668027092740535,4.667256217801872
Sep Average Total Cloud Cover Absolute Errors,0,-4.668984700973574,0.00041382659969979585,nan,-0.0006765812594782261,-0.0006817504443850098,-0.000133174948176773,-0.0009576082330395863,-0.0017284831717025995
Sep Average Opaque Cloud Cover Values,4.239221140472879,0.0,N/A,N/A,4.239039624179466,4.238683539602198,4.239635181541082,4.238711358110455,N/A
Sep Average Opaque Cloud Cover Absolute Errors,0,-4.239221140472879,nan,nan,-0.00018151629341289777,-0.0005376008706816648,0.00041404106820319697,-0.0005097823624238274,nan
Sep Average Total Horizontal Radiation Values,181.94436717663422,181.42002781641168,177.62440288373296,181.75789832280952,181.05772987075005,181.4258330536682,182.88046568816512,181.28795947184517,180.49414721521575
Sep Average Total Horizontal Radiation Absolute Errors,0,-0.524339360222541,-4.319964292901261,-0.18646885382469236,-0.8866373058841646,-0.5185341229660025,0.9360985115309006,-0.6564077047890464,-1.450219961418469
Sep Average Diffuse Horizontal Radiation Values,84.19471488178026,83.78720445062586,63.80445804834006,84.19386443216968,83.7390092371343,84.1017965674258,84.06968501546059,83.75083720441424,84.04592544885837
Sep Average Diffuse Horizontal Radiation Absolute Errors,0,-0.40751043115439245,-20.390256833440198,-0.0008504496105814496,-0.45570564464595975,-0.0929183143544634,-0.1250298663196645,-0.443877677366018,-0.1487894329218875
Sep Average Humidity Ratio Values,N/A,0.012777430458970791,0.012787331444645203,0.012710878534075093,N/A,0.012716764015167921,0.012715587230934869,0.012715954588856103,0.01286794117107533
Sep Average Wet Bulb Temperature Values,N/A,18.734005563282338,18.7341414918739,18.70476789145993,19.00825945177192,18.738711257409868,18.744316624194955,18.743735008505332,18.731521291684878
Sep Average Sky Temperature Values,N/A,8.548122392211406,13.46803475683152,13.427403407510447,13.120038660621171,13.408071286730486,13.122231100163807,13.435921004880433,13.829352536266892
Sep Average Horizontal Beam Radiation Values,N/A,97.63282336578581,113.81995006532799,97.56403389063982,97.32134633190226,N/A,98.81078067270451,97.53712226743107,96.44822176635782
Sep Average South 90 Total Radiation Values,N/A,105.07485118219749,95.71209336217504,109.5555862858275,104.78981396690587,104.55969866041642,103.59700287841699,104.16152238349402,107.09827168252365
Sep Average South 90 Beam Radiation Values,N/A,53.958246175243396,63.80986665425978,58.57083165659256,55.787778388665274,56.75832884620363,55.030297727146085,55.39121110458494,57.205058414141256
